codprov,coddepto,PROV_,DEPTO_,FRACC_,COD_2010,IN1,circuito,distrito_id,seccion_id,seccionprovincial_id,seccion_nombre
01,001,02,001,01,020010101,0214007,00005,1,1,0,Comuna 01
01,001,02,001,02,020010201,0214007,00005,1,1,0,Comuna 01
01,001,02,001,02,020010202,0214007,00005,1,1,0,Comuna 01
01,001,02,001,02,020010203,0214007,00005,1,1,0,Comuna 01
01,001,02,001,02,020010204,0214007,00005,1,1,0,Comuna 01
01,001,02,001,02,020010205,0214007,00005,1,1,0,Comuna 01
01,001,02,001,02,020010206,0214007,00005,1,1,0,Comuna 01
01,001,02,001,02,020010207,0214007,00005,1,1,0,Comuna 01
01,001,02,001,02,020010208,0214007,00005,1,1,0,Comuna 01
01,001,02,001,02,020010209,0214007,00005,1,1,0,Comuna 01
01,001,02,001,02,020010210,0214007,00005,1,1,0,Comuna 01
01,001,02,001,02,020010211,0214007,00005,1,1,0,Comuna 01
01,001,02,001,02,020010212,0214007,00005,1,1,0,Comuna 01
01,001,02,001,02,020010213,0214007,00005,1,1,0,Comuna 01
01,001,02,001,02,020010214,0214007,00005,1,1,0,Comuna 01
01,001,02,001,02,020010215,0214007,00005,1,1,0,Comuna 01
01,001,02,001,02,020010216,0214007,00005,1,1,0,Comuna 01
01,001,02,001,02,020010217,0214007,00005,1,1,0,Comuna 01
01,001,02,001,02,020010218,0214007,00005,1,1,0,Comuna 01
01,001,02,001,02,020010219,0214007,00005,1,1,0,Comuna 01
01,001,02,001,03,020010301,0214007,00005,1,1,0,Comuna 01
01,001,02,001,03,020010302,0214007,00005,1,1,0,Comuna 01
01,001,02,001,03,020010303,0214007,00005,1,1,0,Comuna 01
01,001,02,001,03,020010304,0214007,00005,1,1,0,Comuna 01
01,001,02,001,03,020010305,0214007,00005,1,1,0,Comuna 01
01,001,02,001,03,020010306,0214007,00005,1,1,0,Comuna 01
01,001,02,001,03,020010307,0214007,00005,1,1,0,Comuna 01
01,001,02,001,03,020010308,0214007,00005,1,1,0,Comuna 01
01,001,02,001,03,020010309,0214007,00005,1,1,0,Comuna 01
01,001,02,001,03,020010310,0214007,00005,1,1,0,Comuna 01
01,001,02,001,03,020010311,0214007,00005,1,1,0,Comuna 01
01,001,02,001,03,020010312,0214007,00005,1,1,0,Comuna 01
01,001,02,001,03,020010313,0214007,00005,1,1,0,Comuna 01
01,001,02,001,03,020010314,0214007,00005,1,1,0,Comuna 01
01,001,02,001,03,020010315,0214007,00005,1,1,0,Comuna 01
01,001,02,001,03,020010316,0214007,00005,1,1,0,Comuna 01
01,001,02,001,03,020010317,0214007,00005,1,1,0,Comuna 01
01,001,02,001,03,020010318,0214007,00005,1,1,0,Comuna 01
01,001,02,001,03,020010319,0214007,00005,1,1,0,Comuna 01
01,001,02,001,03,020010320,0214007,00005,1,1,0,Comuna 01
01,001,02,001,03,020010321,0214007,00005,1,1,0,Comuna 01
01,001,02,001,03,020010322,0214007,00005,1,1,0,Comuna 01
01,001,02,001,03,020010323,0214007,00005,1,1,0,Comuna 01
01,001,02,001,04,020010401,0214007,00006,1,1,0,Comuna 01
01,001,02,001,04,020010402,0214007,00006,1,1,0,Comuna 01
01,001,02,001,04,020010403,0214007,00006,1,1,0,Comuna 01
01,001,02,001,04,020010404,0214007,00006,1,1,0,Comuna 01
01,001,02,001,04,020010405,0214007,00006,1,1,0,Comuna 01
01,001,02,001,04,020010406,0214007,00006,1,1,0,Comuna 01
01,001,02,001,04,020010407,0214007,00006,1,1,0,Comuna 01
01,001,02,001,04,020010408,0214007,00006,1,1,0,Comuna 01
01,001,02,001,05,020010501,0214007,00006,1,1,0,Comuna 01
01,001,02,001,05,020010502,0214007,00006,1,1,0,Comuna 01
01,001,02,001,05,020010503,0214007,00006,1,1,0,Comuna 01
01,001,02,001,05,020010504,0214007,00006,1,1,0,Comuna 01
01,001,02,001,05,020010505,0214007,00007,1,1,0,Comuna 01
01,001,02,001,05,020010506,0214007,00007,1,1,0,Comuna 01
01,001,02,001,05,020010507,0214007,00007,1,1,0,Comuna 01
01,001,02,001,06,020010601,0214007,00006,1,1,0,Comuna 01
01,001,02,001,06,020010602,0214007,00006,1,1,0,Comuna 01
01,001,02,001,06,020010603,0214007,00006,1,1,0,Comuna 01
01,001,02,001,06,020010604,0214007,00006,1,1,0,Comuna 01
01,001,02,001,06,020010605,0214007,00008,1,1,0,Comuna 01
01,001,02,001,06,020010606,0214007,00008,1,1,0,Comuna 01
01,001,02,001,06,020010607,0214007,00008,1,1,0,Comuna 01
01,001,02,001,06,020010608,0214007,00006,1,1,0,Comuna 01
01,001,02,001,06,020010609,0214007,00006,1,1,0,Comuna 01
01,001,02,001,06,020010610,0214007,00008,1,1,0,Comuna 01
01,001,02,001,07,020010701,0214007,00008,1,1,0,Comuna 01
01,001,02,001,07,020010702,0214007,00008,1,1,0,Comuna 01
01,001,02,001,07,020010703,0214007,00008,1,1,0,Comuna 01
01,001,02,001,07,020010704,0214007,00008,1,1,0,Comuna 01
01,001,02,001,07,020010705,0214007,00008,1,1,0,Comuna 01
01,001,02,001,07,020010706,0214007,00008,1,1,0,Comuna 01
01,001,02,001,07,020010707,0214007,00008,1,1,0,Comuna 01
01,001,02,001,07,020010708,0214007,00008,1,1,0,Comuna 01
01,001,02,001,07,020010709,0214007,00008,1,1,0,Comuna 01
01,001,02,001,07,020010710,0214007,00008,1,1,0,Comuna 01
01,001,02,001,07,020010711,0214007,00008,1,1,0,Comuna 01
01,001,02,001,07,020010712,0214007,00008,1,1,0,Comuna 01
01,001,02,001,07,020010713,0214007,00005,1,1,0,Comuna 01
01,001,02,001,08,020010801,0214007,00007,1,1,0,Comuna 01
01,001,02,001,08,020010802,0214007,00007,1,1,0,Comuna 01
01,001,02,001,08,020010803,0214007,00007,1,1,0,Comuna 01
01,001,02,001,08,020010804,0214007,00008,1,1,0,Comuna 01
01,001,02,001,08,020010805,0214007,00008,1,1,0,Comuna 01
01,001,02,001,08,020010806,0214007,00007,1,1,0,Comuna 01
01,001,02,001,08,020010807,0214007,00007,1,1,0,Comuna 01
01,001,02,001,08,020010808,0214007,00007,1,1,0,Comuna 01
01,001,02,001,08,020010809,0214007,00007,1,1,0,Comuna 01
01,001,02,001,08,020010810,0214007,00008,1,1,0,Comuna 01
01,001,02,001,09,020010901,0214007,00010,1,1,0,Comuna 01
01,001,02,001,09,020010902,0214007,00010,1,1,0,Comuna 01
01,001,02,001,09,020010903,0214007,00010,1,1,0,Comuna 01
01,001,02,001,09,020010904,0214007,00009,1,1,0,Comuna 01
01,001,02,001,09,020010905,0214007,00009,1,1,0,Comuna 01
01,001,02,001,09,020010906,0214007,00009,1,1,0,Comuna 01
01,001,02,001,09,020010907,0214007,00009,1,1,0,Comuna 01
01,001,02,001,09,020010908,0214007,00009,1,1,0,Comuna 01
01,001,02,001,09,020010909,0214007,00009,1,1,0,Comuna 01
01,001,02,001,09,020010910,0214007,00009,1,1,0,Comuna 01
01,001,02,001,09,020010911,0214007,00009,1,1,0,Comuna 01
01,001,02,001,09,020010912,0214007,00009,1,1,0,Comuna 01
01,001,02,001,09,020010913,0214007,00009,1,1,0,Comuna 01
01,001,02,001,09,020010914,0214007,00009,1,1,0,Comuna 01
01,001,02,001,09,020010915,0214007,00009,1,1,0,Comuna 01
01,001,02,001,09,020010916,0214007,00009,1,1,0,Comuna 01
01,001,02,001,09,020010917,0214007,00009,1,1,0,Comuna 01
01,001,02,001,09,020010918,0214007,00009,1,1,0,Comuna 01
01,001,02,001,09,020010919,0214007,00009,1,1,0,Comuna 01
01,001,02,001,10,020011001,0214007,00010,1,1,0,Comuna 01
01,001,02,001,10,020011002,0214007,00010,1,1,0,Comuna 01
01,001,02,001,10,020011003,0214007,00010,1,1,0,Comuna 01
01,001,02,001,10,020011004,0214007,00010,1,1,0,Comuna 01
01,001,02,001,10,020011005,0214007,00010,1,1,0,Comuna 01
01,001,02,001,10,020011006,0214007,00010,1,1,0,Comuna 01
01,001,02,001,10,020011007,0214007,00010,1,1,0,Comuna 01
01,001,02,001,10,020011008,0214007,00010,1,1,0,Comuna 01
01,001,02,001,10,020011009,0214007,00010,1,1,0,Comuna 01
01,001,02,001,10,020011010,0214007,00010,1,1,0,Comuna 01
01,001,02,001,10,020011011,0214007,00010,1,1,0,Comuna 01
01,001,02,001,10,020011012,0214007,00010,1,1,0,Comuna 01
01,001,02,001,10,020011013,0214007,00010,1,1,0,Comuna 01
01,001,02,001,10,020011014,0214007,00010,1,1,0,Comuna 01
01,001,02,001,11,020011101,0214007,00011,1,1,0,Comuna 01
01,001,02,001,11,020011102,0214007,00011,1,1,0,Comuna 01
01,001,02,001,11,020011103,0214007,00011,1,1,0,Comuna 01
01,001,02,001,11,020011104,0214007,00011,1,1,0,Comuna 01
01,001,02,001,11,020011105,0214007,00011,1,1,0,Comuna 01
01,001,02,001,11,020011106,0214007,00011,1,1,0,Comuna 01
01,001,02,001,11,020011107,0214007,00011,1,1,0,Comuna 01
01,001,02,001,11,020011108,0214007,00011,1,1,0,Comuna 01
01,001,02,001,11,020011109,0214007,00011,1,1,0,Comuna 01
01,001,02,001,11,020011110,0214007,00011,1,1,0,Comuna 01
01,001,02,001,11,020011111,0214007,00011,1,1,0,Comuna 01
01,001,02,001,11,020011112,0214007,00011,1,1,0,Comuna 01
01,001,02,001,11,020011113,0214007,00011,1,1,0,Comuna 01
01,001,02,001,11,020011114,0214007,00011,1,1,0,Comuna 01
01,001,02,001,12,020011201,0214007,00011,1,1,0,Comuna 01
01,001,02,001,12,020011202,0214007,00011,1,1,0,Comuna 01
01,001,02,001,12,020011203,0214007,00011,1,1,0,Comuna 01
01,001,02,001,12,020011204,0214007,00011,1,1,0,Comuna 01
01,001,02,001,12,020011205,0214007,00011,1,1,0,Comuna 01
01,001,02,001,12,020011206,0214007,00011,1,1,0,Comuna 01
01,001,02,001,12,020011207,0214007,00011,1,1,0,Comuna 01
01,001,02,001,12,020011208,0214007,00011,1,1,0,Comuna 01
01,001,02,001,12,020011209,0214007,00009,1,1,0,Comuna 01
01,001,02,001,12,020011210,0214007,00009,1,1,0,Comuna 01
01,001,02,001,12,020011211,0214007,00009,1,1,0,Comuna 01
01,001,02,001,12,020011212,0214007,00009,1,1,0,Comuna 01
01,001,02,001,13,020011301,0214007,00004,1,1,0,Comuna 01
01,001,02,001,13,020011302,0214007,00004,1,1,0,Comuna 01
01,001,02,001,13,020011303,0214007,00004,1,1,0,Comuna 01
01,001,02,001,13,020011304,0214007,00004,1,1,0,Comuna 01
01,001,02,001,13,020011305,0214007,00004,1,1,0,Comuna 01
01,001,02,001,13,020011306,0214007,00004,1,1,0,Comuna 01
01,001,02,001,13,020011307,0214007,00004,1,1,0,Comuna 01
01,001,02,001,13,020011308,0214007,00004,1,1,0,Comuna 01
01,001,02,001,13,020011309,0214007,00003,1,1,0,Comuna 01
01,001,02,001,13,020011310,0214007,00003,1,1,0,Comuna 01
01,001,02,001,13,020011311,0214007,00003,1,1,0,Comuna 01
01,001,02,001,13,020011312,0214007,00003,1,1,0,Comuna 01
01,001,02,001,13,020011313,0214007,00003,1,1,0,Comuna 01
01,001,02,001,13,020011314,0214007,00003,1,1,0,Comuna 01
01,001,02,001,13,020011315,0214007,00003,1,1,0,Comuna 01
01,001,02,001,14,020011401,0214007,00014,1,1,0,Comuna 01
01,001,02,001,14,020011402,0214007,00014,1,1,0,Comuna 01
01,001,02,001,14,020011403,0214007,00014,1,1,0,Comuna 01
01,001,02,001,14,020011404,0214007,00014,1,1,0,Comuna 01
01,001,02,001,14,020011405,0214007,00015,1,1,0,Comuna 01
01,001,02,001,14,020011406,0214007,00015,1,1,0,Comuna 01
01,001,02,001,14,020011407,0214007,00015,1,1,0,Comuna 01
01,001,02,001,14,020011408,0214007,00015,1,1,0,Comuna 01
01,001,02,001,14,020011409,0214007,00015,1,1,0,Comuna 01
01,001,02,001,14,020011410,0214007,00015,1,1,0,Comuna 01
01,001,02,001,14,020011411,0214007,00015,1,1,0,Comuna 01
01,001,02,001,14,020011412,0214007,00015,1,1,0,Comuna 01
01,001,02,001,15,020011501,0214007,00014,1,1,0,Comuna 01
01,001,02,001,15,020011502,0214007,00014,1,1,0,Comuna 01
01,001,02,001,15,020011503,0214007,00014,1,1,0,Comuna 01
01,001,02,001,15,020011504,0214007,00014,1,1,0,Comuna 01
01,001,02,001,15,020011505,0214007,00015,1,1,0,Comuna 01
01,001,02,001,15,020011506,0214007,00015,1,1,0,Comuna 01
01,001,02,001,15,020011507,0214007,00015,1,1,0,Comuna 01
01,001,02,001,15,020011508,0214007,00015,1,1,0,Comuna 01
01,001,02,001,15,020011509,0214007,00015,1,1,0,Comuna 01
01,001,02,001,15,020011510,0214007,00015,1,1,0,Comuna 01
01,001,02,001,15,020011511,0214007,00015,1,1,0,Comuna 01
01,001,02,001,16,020011601,0214007,00012,1,1,0,Comuna 01
01,001,02,001,16,020011602,0214007,00012,1,1,0,Comuna 01
01,001,02,001,16,020011603,0214007,00012,1,1,0,Comuna 01
01,001,02,001,16,020011604,0214007,00012,1,1,0,Comuna 01
01,001,02,001,16,020011605,0214007,00012,1,1,0,Comuna 01
01,001,02,001,16,020011606,0214007,00012,1,1,0,Comuna 01
01,001,02,001,16,020011607,0214007,00012,1,1,0,Comuna 01
01,001,02,001,16,020011608,0214007,00012,1,1,0,Comuna 01
01,001,02,001,16,020011609,0214007,00012,1,1,0,Comuna 01
01,001,02,001,16,020011610,0214007,00012,1,1,0,Comuna 01
01,001,02,001,16,020011611,0214007,00012,1,1,0,Comuna 01
01,001,02,001,16,020011612,0214007,00012,1,1,0,Comuna 01
01,001,02,001,17,020011701,0214007,00012,1,1,0,Comuna 01
01,001,02,001,17,020011702,0214007,00012,1,1,0,Comuna 01
01,001,02,001,17,020011703,0214007,00012,1,1,0,Comuna 01
01,001,02,001,17,020011704,0214007,00012,1,1,0,Comuna 01
01,001,02,001,17,020011705,0214007,00013,1,1,0,Comuna 01
01,001,02,001,17,020011706,0214007,00012,1,1,0,Comuna 01
01,001,02,001,17,020011707,0214007,00012,1,1,0,Comuna 01
01,001,02,001,17,020011708,0214007,00013,1,1,0,Comuna 01
01,001,02,001,17,020011709,0214007,00013,1,1,0,Comuna 01
01,001,02,001,17,020011710,0214007,00013,1,1,0,Comuna 01
01,001,02,001,17,020011711,0214007,00013,1,1,0,Comuna 01
01,001,02,001,18,020011801,0214007,00012,1,1,0,Comuna 01
01,001,02,001,18,020011802,0214007,00012,1,1,0,Comuna 01
01,001,02,001,18,020011803,0214007,00013,1,1,0,Comuna 01
01,001,02,001,18,020011804,0214007,00013,1,1,0,Comuna 01
01,001,02,001,18,020011805,0214007,00013,1,1,0,Comuna 01
01,001,02,001,18,020011806,0214007,00013,1,1,0,Comuna 01
01,001,02,001,18,020011807,0214007,00013,1,1,0,Comuna 01
01,001,02,001,18,020011808,0214007,00013,1,1,0,Comuna 01
01,001,02,001,18,020011809,0214007,00013,1,1,0,Comuna 01
01,001,02,001,19,020011901,0214007,00013,1,1,0,Comuna 01
01,001,02,001,19,020011902,0214007,00013,1,1,0,Comuna 01
01,001,02,001,19,020011903,0214007,00013,1,1,0,Comuna 01
01,001,02,001,19,020011904,0214007,00013,1,1,0,Comuna 01
01,001,02,001,19,020011905,0214007,00013,1,1,0,Comuna 01
01,001,02,001,19,020011906,0214007,00013,1,1,0,Comuna 01
01,001,02,001,19,020011907,0214007,00013,1,1,0,Comuna 01
01,001,02,001,19,020011908,0214007,00013,1,1,0,Comuna 01
01,001,02,001,19,020011909,0214007,00013,1,1,0,Comuna 01
01,001,02,001,20,020012001,0214007,00017,1,1,0,Comuna 01
01,001,02,001,20,020012002,0214007,00017,1,1,0,Comuna 01
01,001,02,001,20,020012003,0214007,00017,1,1,0,Comuna 01
01,001,02,001,20,020012004,0214007,00017,1,1,0,Comuna 01
01,001,02,001,20,020012005,0214007,00017,1,1,0,Comuna 01
01,001,02,001,20,020012006,0214007,00017,1,1,0,Comuna 01
01,001,02,001,20,020012007,0214007,00017,1,1,0,Comuna 01
01,001,02,001,20,020012008,0214007,00017,1,1,0,Comuna 01
01,001,02,001,20,020012009,0214007,00017,1,1,0,Comuna 01
01,001,02,001,20,020012010,0214007,00017,1,1,0,Comuna 01
01,001,02,001,21,020012101,0214007,00017,1,1,0,Comuna 01
01,001,02,001,21,020012102,0214007,00017,1,1,0,Comuna 01
01,001,02,001,21,020012103,0214007,00017,1,1,0,Comuna 01
01,001,02,001,21,020012104,0214007,00017,1,1,0,Comuna 01
01,001,02,001,21,020012105,0214007,00017,1,1,0,Comuna 01
01,001,02,001,21,020012106,0214007,00017,1,1,0,Comuna 01
01,001,02,001,21,020012107,0214007,00017,1,1,0,Comuna 01
01,001,02,001,21,020012108,0214007,00017,1,1,0,Comuna 01
01,001,02,001,21,020012109,0214007,00017,1,1,0,Comuna 01
01,001,02,001,21,020012110,0214007,00017,1,1,0,Comuna 01
01,001,02,001,22,020012201,0214007,00016,1,1,0,Comuna 01
01,001,02,001,22,020012202,0214007,00016,1,1,0,Comuna 01
01,001,02,001,22,020012203,0214007,00016,1,1,0,Comuna 01
01,001,02,001,22,020012204,0214007,00016,1,1,0,Comuna 01
01,001,02,001,22,020012205,0214007,00017,1,1,0,Comuna 01
01,001,02,001,22,020012206,0214007,00016,1,1,0,Comuna 01
01,001,02,001,22,020012207,0214007,00016,1,1,0,Comuna 01
01,001,02,001,22,020012208,0214007,00016,1,1,0,Comuna 01
01,001,02,001,22,020012209,0214007,00018,1,1,0,Comuna 01
01,001,02,001,22,020012210,0214007,00016,1,1,0,Comuna 01
01,001,02,001,23,020012301,0214007,00002,1,1,0,Comuna 01
01,001,02,001,23,020012302,0214007,00002,1,1,0,Comuna 01
01,001,02,001,23,020012303,0214007,00002,1,1,0,Comuna 01
01,001,02,001,23,020012304,0214007,00002,1,1,0,Comuna 01
01,001,02,001,23,020012305,0214007,00002,1,1,0,Comuna 01
01,001,02,001,23,020012306,0214007,00002,1,1,0,Comuna 01
01,001,02,001,23,020012307,0214007,00002,1,1,0,Comuna 01
01,001,02,001,23,020012308,0214007,00002,1,1,0,Comuna 01
01,001,02,001,23,020012309,0214007,00002,1,1,0,Comuna 01
01,001,02,001,23,020012310,0214007,00002,1,1,0,Comuna 01
01,001,02,001,24,020012401,0214007,00002,1,1,0,Comuna 01
01,001,02,001,24,020012402,0214007,00002,1,1,0,Comuna 01
01,001,02,001,24,020012403,0214007,00002,1,1,0,Comuna 01
01,001,02,001,24,020012404,0214007,00002,1,1,0,Comuna 01
01,001,02,001,24,020012405,0214007,00002,1,1,0,Comuna 01
01,001,02,001,24,020012406,0214007,00002,1,1,0,Comuna 01
01,001,02,001,24,020012407,0214007,00001,1,1,0,Comuna 01
01,001,02,001,24,020012408,0214007,00001,1,1,0,Comuna 01
01,001,02,001,25,020012501,0214007,00002,1,1,0,Comuna 01
01,001,02,001,25,020012502,0214007,00001,1,1,0,Comuna 01
01,001,02,001,25,020012503,0214007,00001,1,1,0,Comuna 01
01,001,02,001,25,020012504,0214007,00001,1,1,0,Comuna 01
01,001,02,001,25,020012505,0214007,00001,1,1,0,Comuna 01
01,001,02,001,25,020012506,0214007,00001,1,1,0,Comuna 01
01,001,02,001,25,020012507,0214007,00001,1,1,0,Comuna 01
01,001,02,001,25,020012508,0214007,00001,1,1,0,Comuna 01
01,001,02,001,25,020012509,0214007,00001,1,1,0,Comuna 01
01,001,02,001,25,020012510,0214007,00001,1,1,0,Comuna 01
01,001,02,001,25,020012511,0214007,00001,1,1,0,Comuna 01
01,001,02,001,26,020012601,0214007,00002,1,1,0,Comuna 01
01,001,02,001,26,020012602,0214007,00002,1,1,0,Comuna 01
01,001,02,001,26,020012603,0214007,00001,1,1,0,Comuna 01
01,001,02,001,26,020012604,0214007,00001,1,1,0,Comuna 01
01,001,02,001,26,020012605,0214007,00001,1,1,0,Comuna 01
01,001,02,001,26,020012606,0214007,00001,1,1,0,Comuna 01
01,001,02,001,26,020012607,0214007,00001,1,1,0,Comuna 01
01,001,02,001,26,020012608,0214007,00001,1,1,0,Comuna 01
01,001,02,001,26,020012609,0214007,00001,1,1,0,Comuna 01
01,001,02,001,27,020012701,0214007,00019,1,1,0,Comuna 01
01,001,02,001,27,020012702,0214007,00019,1,1,0,Comuna 01
01,001,02,001,27,020012703,0214007,00019,1,1,0,Comuna 01
01,001,02,001,27,020012704,0214007,00019,1,1,0,Comuna 01
01,001,02,001,27,020012705,0214007,00019,1,1,0,Comuna 01
01,001,02,001,27,020012706,0214007,00019,1,1,0,Comuna 01
01,001,02,001,27,020012707,0214007,00019,1,1,0,Comuna 01
01,001,02,001,27,020012708,0214007,00019,1,1,0,Comuna 01
01,001,02,001,27,020012709,0214007,00016,1,1,0,Comuna 01
01,001,02,001,27,020012710,0214007,00016,1,1,0,Comuna 01
01,001,02,001,28,020012801,0214007,00018,1,1,0,Comuna 01
01,001,02,001,28,020012802,0214007,00018,1,1,0,Comuna 01
01,001,02,001,28,020012803,0214007,00018,1,1,0,Comuna 01
01,001,02,001,28,020012804,0214007,00018,1,1,0,Comuna 01
01,001,02,001,28,020012805,0214007,00018,1,1,0,Comuna 01
01,001,02,001,28,020012806,0214007,00018,1,1,0,Comuna 01
01,001,02,001,28,020012807,0214007,00018,1,1,0,Comuna 01
01,001,02,001,28,020012808,0214007,00018,1,1,0,Comuna 01
01,001,02,001,28,020012809,0214007,00018,1,1,0,Comuna 01
01,001,02,001,28,020012810,0214007,00018,1,1,0,Comuna 01
01,001,02,001,28,020012811,0214007,00018,1,1,0,Comuna 01
01,001,02,001,28,020012812,0214007,00018,1,1,0,Comuna 01
01,001,02,001,28,020012813,0214007,00018,1,1,0,Comuna 01
01,001,02,001,29,020012901,0214007,00019,1,1,0,Comuna 01
01,001,02,001,29,020012902,0214007,00019,1,1,0,Comuna 01
01,001,02,001,29,020012903,0214007,00019,1,1,0,Comuna 01
01,001,02,001,29,020012904,0214007,00019,1,1,0,Comuna 01
01,001,02,001,29,020012905,0214007,00019,1,1,0,Comuna 01
01,001,02,001,29,020012906,0214007,00019,1,1,0,Comuna 01
01,001,02,001,29,020012907,0214007,00019,1,1,0,Comuna 01
01,001,02,001,29,020012908,0214007,00019,1,1,0,Comuna 01
01,001,02,001,29,020012909,0214007,00019,1,1,0,Comuna 01
01,002,02,002,01,020020101,0214014,00020,1,2,0,Comuna 02
01,002,02,002,01,020020102,0214014,00020,1,2,0,Comuna 02
01,002,02,002,02,020020201,0214014,00020,1,2,0,Comuna 02
01,002,02,002,02,020020202,0214014,00020,1,2,0,Comuna 02
01,002,02,002,02,020020203,0214014,00020,1,2,0,Comuna 02
01,002,02,002,02,020020204,0214014,00020,1,2,0,Comuna 02
01,002,02,002,02,020020205,0214014,00020,1,2,0,Comuna 02
01,002,02,002,02,020020206,0214014,00020,1,2,0,Comuna 02
01,002,02,002,02,020020207,0214014,00020,1,2,0,Comuna 02
01,002,02,002,02,020020208,0214014,00020,1,2,0,Comuna 02
01,002,02,002,03,020020301,0214014,00020,1,2,0,Comuna 02
01,002,02,002,03,020020302,0214014,00020,1,2,0,Comuna 02
01,002,02,002,03,020020303,0214014,00021,1,2,0,Comuna 02
01,002,02,002,03,020020304,0214014,00021,1,2,0,Comuna 02
01,002,02,002,03,020020305,0214014,00021,1,2,0,Comuna 02
01,002,02,002,03,020020306,0214014,00021,1,2,0,Comuna 02
01,002,02,002,03,020020307,0214014,00021,1,2,0,Comuna 02
01,002,02,002,03,020020308,0214014,00021,1,2,0,Comuna 02
01,002,02,002,04,020020401,0214014,00021,1,2,0,Comuna 02
01,002,02,002,04,020020402,0214014,00021,1,2,0,Comuna 02
01,002,02,002,04,020020403,0214014,00021,1,2,0,Comuna 02
01,002,02,002,04,020020404,0214014,00021,1,2,0,Comuna 02
01,002,02,002,04,020020405,0214014,00021,1,2,0,Comuna 02
01,002,02,002,04,020020406,0214014,00021,1,2,0,Comuna 02
01,002,02,002,04,020020407,0214014,00021,1,2,0,Comuna 02
01,002,02,002,04,020020408,0214014,00021,1,2,0,Comuna 02
01,002,02,002,04,020020409,0214014,00021,1,2,0,Comuna 02
01,002,02,002,04,020020410,0214014,00021,1,2,0,Comuna 02
01,002,02,002,05,020020501,0214014,00021,1,2,0,Comuna 02
01,002,02,002,05,020020502,0214014,00021,1,2,0,Comuna 02
01,002,02,002,05,020020503,0214014,00021,1,2,0,Comuna 02
01,002,02,002,05,020020504,0214014,00021,1,2,0,Comuna 02
01,002,02,002,05,020020505,0214014,00021,1,2,0,Comuna 02
01,002,02,002,05,020020506,0214014,00026,1,2,0,Comuna 02
01,002,02,002,05,020020507,0214014,00026,1,2,0,Comuna 02
01,002,02,002,05,020020508,0214014,00026,1,2,0,Comuna 02
01,002,02,002,05,020020509,0214014,00026,1,2,0,Comuna 02
01,002,02,002,06,020020601,0214014,00026,1,2,0,Comuna 02
01,002,02,002,06,020020602,0214014,00026,1,2,0,Comuna 02
01,002,02,002,06,020020603,0214014,00026,1,2,0,Comuna 02
01,002,02,002,06,020020604,0214014,00026,1,2,0,Comuna 02
01,002,02,002,06,020020605,0214014,00026,1,2,0,Comuna 02
01,002,02,002,06,020020606,0214014,00026,1,2,0,Comuna 02
01,002,02,002,06,020020607,0214014,00026,1,2,0,Comuna 02
01,002,02,002,06,020020608,0214014,00026,1,2,0,Comuna 02
01,002,02,002,06,020020609,0214014,00026,1,2,0,Comuna 02
01,002,02,002,06,020020610,0214014,00026,1,2,0,Comuna 02
01,002,02,002,07,020020701,0214014,00026,1,2,0,Comuna 02
01,002,02,002,07,020020702,0214014,00026,1,2,0,Comuna 02
01,002,02,002,07,020020703,0214014,00026,1,2,0,Comuna 02
01,002,02,002,07,020020704,0214014,00026,1,2,0,Comuna 02
01,002,02,002,07,020020705,0214014,00026,1,2,0,Comuna 02
01,002,02,002,07,020020706,0214014,00026,1,2,0,Comuna 02
01,002,02,002,07,020020707,0214014,00026,1,2,0,Comuna 02
01,002,02,002,07,020020708,0214014,00026,1,2,0,Comuna 02
01,002,02,002,07,020020709,0214014,00026,1,2,0,Comuna 02
01,002,02,002,08,020020801,0214014,00025,1,2,0,Comuna 02
01,002,02,002,08,020020802,0214014,00025,1,2,0,Comuna 02
01,002,02,002,08,020020803,0214014,00025,1,2,0,Comuna 02
01,002,02,002,08,020020804,0214014,00025,1,2,0,Comuna 02
01,002,02,002,08,020020805,0214014,00025,1,2,0,Comuna 02
01,002,02,002,08,020020806,0214014,00025,1,2,0,Comuna 02
01,002,02,002,08,020020807,0214014,00025,1,2,0,Comuna 02
01,002,02,002,08,020020808,0214014,00025,1,2,0,Comuna 02
01,002,02,002,09,020020901,0214014,00024,1,2,0,Comuna 02
01,002,02,002,09,020020902,0214014,00024,1,2,0,Comuna 02
01,002,02,002,09,020020903,0214014,00024,1,2,0,Comuna 02
01,002,02,002,09,020020904,0214014,00024,1,2,0,Comuna 02
01,002,02,002,09,020020905,0214014,00024,1,2,0,Comuna 02
01,002,02,002,09,020020906,0214014,00024,1,2,0,Comuna 02
01,002,02,002,09,020020907,0214014,00024,1,2,0,Comuna 02
01,002,02,002,09,020020908,0214014,00024,1,2,0,Comuna 02
01,002,02,002,09,020020909,0214014,00024,1,2,0,Comuna 02
01,002,02,002,10,020021001,0214014,00023,1,2,0,Comuna 02
01,002,02,002,10,020021002,0214014,00023,1,2,0,Comuna 02
01,002,02,002,10,020021003,0214014,00023,1,2,0,Comuna 02
01,002,02,002,10,020021004,0214014,00023,1,2,0,Comuna 02
01,002,02,002,10,020021005,0214014,00023,1,2,0,Comuna 02
01,002,02,002,10,020021006,0214014,00023,1,2,0,Comuna 02
01,002,02,002,10,020021007,0214014,00023,1,2,0,Comuna 02
